"Nordstrom, Inc."	"JWN"	"N - New York"	"53  - Consumer Cyclicals"	"53402010 - Retailers - Department Stores"	01/31/2021	04/30/2020	-1.465	-0.520	-2.150	-0.394	0.874	20.000	2.000	18.000	0.407	0.611	2.230	-0.160	0.386	0.696	20.000	11.000	9.000	0.581	-3.378	-1.750	-5.030	0.205	3.382	16.000	1.000	20.000	0.853	1.791	3.540	0.150	2.448	3.381	23.000	4.000	16.000	0.810	1.771	3.020	0.700	2.322	-9999999999.990	9.000	0.000	7.000	0.740	-3.600	6.000	-13.200	0.990	2.000	0.000	1.000	13.576	05/28/2020	-3.330	-2.257	-1.073	-210.300	0.635	-3.600	03/03/2020	1.420	-0.054	1.474	-3.700	0.045	-1.200
"Kellogg Company"	"K"	"N - New York"	"54  - Consumer Non-Cyclicals"	"54102020 - Food Processing"	12/31/2020	03/31/2020	0.930	0.970	0.900	0.929	0.914	16.000	7.000	6.000	0.024	0.933	1.000	0.870	0.982	0.996	16.000	2.000	12.000	0.035	3.791	3.880	3.710	3.787	4.015	18.000	3.000	0.000	0.050	3.894	4.080	3.720	3.977	3.992	19.000	0.000	14.000	0.106	4.079	4.280	3.810	4.142	4.179	10.000	0.000	8.000	0.139	1.780	1.840	1.700	2.157	3.000	0.000	3.000	0.072	04/30/2020	0.990	0.035	0.955	3.700	0.049	0.700	02/06/2020	0.910	0.057	0.853	6.700	0.024	2.400
"KeyCorp"	"KEY"	"N - New York"	"55  - Financials"	"55101010 - Banks"	12/31/2020	03/31/2020	0.120	0.360	-0.610	0.117	0.455	20.000	1.000	0.000	0.265	0.160	0.660	-0.610	0.160	0.490	20.000	1.000	1.000	0.308	0.657	1.530	-1.646	0.657	1.881	21.000	1.000	1.000	0.694	1.354	2.053	0.630	1.369	2.015	22.000	1.000	2.000	0.323	1.730	1.990	1.450	1.738	2.086	8.000	0.000	2.000	0.173	-25.000	-25.000	-25.000	-25.000	1.000	0.000	1.000	-9999999999.990	04/16/2020	0.120	-0.061	0.181	-33.700	0.518	-0.100	01/23/2020	0.480	-0.003	0.483	-0.600	0.010	-0.300
"Keysight Technologies Inc"	"KEYS"	"N - New York"	"52  - Industrials"	"52102030 - Electrical Components & Equipment"	10/31/2020	04/30/2020	0.832	0.990	0.780	1.185	1.244	11.000	1.000	10.000	0.061	1.206	1.500	1.040	1.351	1.340	11.000	3.000	8.000	0.148	4.088	4.360	3.890	4.997	4.881	11.000	1.000	10.000	0.151	5.053	5.900	4.660	5.414	5.442	11.000	2.000	8.000	0.378	5.466	5.680	5.034	6.002	5.700	4.000	0.000	3.000	0.299	8.350	8.900	7.800	9.153	2.000	0.000	1.000	0.778	05/26/2020	0.780	-0.376	1.156	-32.500	0.175	-2.100	02/24/2020	1.260	0.185	1.075	17.200	0.010	18.500
"Kimco Realty Corp"	"KIM"	"N - New York"	"55  - Financials"	"55403020 - REITs - Commercial"	12/31/2020	03/31/2020	0.108	0.160	0.000	0.108	0.190	6.000	2.000	3.000	0.058	0.125	0.160	0.040	0.120	0.195	6.000	1.000	2.000	0.044	0.577	0.670	0.320	0.570	0.760	7.000	3.000	4.000	0.119	0.636	0.760	0.550	0.656	0.831	7.000	2.000	4.000	0.068	0.676	0.702	0.650	0.713	0.810	2.000	0.000	1.000	0.037	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	05/08/2020	0.190	0.014	0.176	8.000	0.018	0.800	01/30/2020	0.220	0.049	0.171	28.700	0.014	3.500
"KLA Corp"	"KLAC"	"M - Nasdaq"	"57  - Technology"	"57101020 - Semiconductor Equipment & Testing"	06/30/2020	03/31/2020	2.373	2.450	2.340	2.374	2.496	16.000	0.000	0.000	0.038	2.230	2.510	1.364	2.222	2.619	16.000	1.000	0.000	0.288	9.921	10.200	8.740	9.889	10.010	18.000	0.000	0.000	0.318	10.111	11.540	8.118	10.094	11.260	19.000	1.000	0.000	0.940	11.467	12.770	9.890	11.628	12.350	7.000	0.000	1.000	1.043	12.065	12.130	12.000	11.615	2.000	3.000	0.000	0.092	05/05/2020	2.470	0.189	2.281	8.300	0.239	0.800	02/04/2020	2.660	0.075	2.585	2.900	0.057	1.300
"Kimberly Clark Corp"	"KMB"	"N - New York"	"54  - Consumer Non-Cyclicals"	"54201020 - Personal Products"	12/31/2020	03/31/2020	1.758	1.900	1.540	1.746	1.769	12.000	1.000	0.000	0.095	1.839	1.940	1.680	1.839	1.892	12.000	0.000	0.000	0.078	7.494	7.750	7.330	7.483	7.232	14.000	1.000	0.000	0.131	7.680	8.220	7.325	7.702	7.667	14.000	0.000	1.000	0.277	7.943	8.630	7.340	7.943	8.023	8.000	0.000	0.000	0.405	5.483	5.850	5.100	5.483	3.000	0.000	0.000	0.375	04/22/2020	2.130	0.152	1.978	7.700	0.138	1.100	01/23/2020	1.710	0.010	1.700	0.600	0.027	0.400
"Kinder Morgan Inc"	"KMI"	"N - New York"	"50  - Energy"	"50103030 - Oil & Gas - Transportation Services"	12/31/2020	03/31/2020	0.172	0.220	0.118	0.182	0.237	15.000	2.000	5.000	0.028	0.203	0.240	0.180	0.205	0.255	15.000	1.000	4.000	0.019	0.767	0.900	0.430	0.794	1.031	16.000	2.000	5.000	0.160	0.915	1.060	0.670	0.899	1.067	20.000	5.000	2.000	0.108	0.770	1.120	-0.900	0.874	1.137	15.000	3.000	2.000	0.484	-1.654	1.493	-4.800	-5.176	2.000	1.000	0.000	4.450	04/22/2020	0.240	-0.033	0.273	-12.100	0.086	-0.400	01/22/2020	0.260	-0.005	0.265	-1.900	0.018	-0.300
"CarMax, Inc"	"KMX"	"N - New York"	"53  - Consumer Cyclicals"	"53403010 - Retailers - Auto Vehicles, Parts & Service"	02/28/2021	02/29/2020	0.024	0.680	-1.310	0.022	1.673	14.000	3.000	1.000	0.501	0.491	1.150	-1.360	0.470	1.498	14.000	2.000	1.000	0.612	2.532	4.180	-0.550	2.604	5.692	16.000	2.000	2.000	1.104	4.965	5.800	4.000	4.977	6.252	16.000	3.000	1.000	0.591	6.140	6.290	5.990	5.000	-9999999999.990	2.000	2.000	0.000	0.212	11.450	15.000	7.900	11.450	2.000	0.000	0.000	5.020	04/02/2020	1.300	0.169	1.131	14.900	0.034	5.000	12/20/2019	1.040	-0.116	1.156	-10.000	0.035	-3.300
"Coca-Cola Co"	"KO"	"N - New York"	"54  - Consumer Non-Cyclicals"	"54101030 - Non-Alcoholic Beverages"	12/31/2020	03/31/2020	0.423	0.510	0.340	0.427	0.645	17.000	0.000	2.000	0.053	0.483	0.531	0.430	0.488	0.601	16.000	0.000	1.000	0.029	1.869	2.020	1.720	1.876	2.223	22.000	0.000	2.000	0.081	2.102	2.310	1.870	2.107	2.411	22.000	0.000	2.000	0.115	2.277	2.560	2.000	2.283	2.619	11.000	0.000	1.000	0.157	1.861	6.636	-0.400	1.861	4.000	0.000	0.000	3.302	04/21/2020	0.510	0.066	0.444	14.900	0.022	3.000	01/30/2020	0.440	0.003	0.437	0.700	0.007	0.400
"Kroger Co"	"KR"	"N - New York"	"54  - Consumer Non-Cyclicals"	"54301020 - Retailers - Food & Distribution"	01/31/2021	01/31/2020	1.005	1.500	0.740	0.933	0.772	18.000	5.000	0.000	0.222	0.471	0.550	0.350	0.452	0.424	19.000	3.000	2.000	0.047	2.602	3.090	2.350	2.513	2.321	24.000	7.000	0.000	0.216	2.513	2.700	2.400	2.488	2.424	24.000	6.000	1.000	0.082	2.596	2.718	2.400	2.608	2.570	10.000	0.000	2.000	0.102	5.627	6.280	4.800	6.227	3.000	0.000	1.000	0.755	03/05/2020	0.570	0.016	0.554	2.900	0.017	0.900	12/05/2019	0.470	-0.014	0.484	-2.900	0.016	-0.900
"Kohl's Corporation"	"KSS"	"N - New York"	"53  - Consumer Cyclicals"	"53402010 - Retailers - Department Stores"	01/31/2021	04/30/2020	-1.019	-0.040	-3.440	-0.321	1.649	15.000	5.000	11.000	0.870	-0.385	0.650	-2.630	0.217	0.920	15.000	2.000	14.000	0.753	-3.433	-1.100	-9.640	-0.312	5.316	16.000	2.000	16.000	2.050	1.452	4.000	-4.990	2.872	5.365	17.000	2.000	14.000	1.891	1.928	3.580	0.750	2.693	-9999999999.990	7.000	3.000	4.000	0.948	-8.591	-7.472	-9.710	-7.472	2.000	1.000	0.000	1.583	05/19/2020	-3.200	-1.400	-1.800	-77.800	0.744	-1.900	03/03/2020	1.990	0.111	1.879	5.900	0.016	6.900
"Kansas City Southern"	"KSU"	"N - New York"	"52  - Industrials"	"52405030 - Freight & Logistics - Ground"	12/31/2020	03/31/2020	1.288	1.540	1.100	1.273	1.978	21.000	2.000	3.000	0.118	1.698	1.970	1.350	1.675	2.169	21.000	3.000	2.000	0.140	6.715	7.400	5.850	6.677	7.982	22.000	3.000	3.000	0.369	8.001	8.500	7.500	8.062	8.979	21.000	3.000	3.000	0.313	8.985	9.351	8.240	9.049	9.790	9.000	2.000	1.000	0.352	10.344	14.540	8.000	10.243	4.000	1.000	0.000	2.994	04/17/2020	1.960	0.184	1.776	10.400	0.064	2.900	01/17/2020	1.820	-0.023	1.843	-1.200	0.043	-0.500
"Loews Corporation"	"L"	"N - New York"	"55  - Financials"	"55301020 - Insurance - Property & Casualty"	/  /	/  /	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	/  /	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	/  /	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990
"L Brands Inc"	"LB"	"N - New York"	"53  - Consumer Cyclicals"	"53403040 - Retailers - Apparel & Accessories"	01/31/2021	04/30/2020	-0.706	-0.210	-1.480	-0.335	0.232	25.000	2.000	22.000	0.321	-0.226	0.010	-0.570	-0.086	0.044	24.000	8.000	16.000	0.158	-0.293	0.640	-1.820	0.807	2.416	26.000	4.000	22.000	0.517	1.565	2.550	0.040	1.786	2.399	27.000	9.000	14.000	0.531	1.796	2.430	0.930	1.722	2.765	7.000	4.000	2.000	0.480	-2.863	2.000	-7.726	-4.013	2.000	2.000	0.000	6.877	05/20/2020	-0.990	-0.274	-0.716	-38.300	0.378	-0.700	02/26/2020	1.880	0.023	1.857	1.200	0.016	1.400
"Leidos Holdings Inc"	"LDOS"	"N - New York"	"57  - Technology"	"57201010 - IT Services & Consulting"	12/31/2020	03/31/2020	1.095	1.270	0.870	1.286	1.358	12.000	1.000	11.000	0.124	1.373	1.500	1.280	1.408	1.460	12.000	2.000	10.000	0.051	5.264	5.630	5.060	5.442	5.608	13.000	2.000	11.000	0.146	6.268	6.630	5.950	6.341	6.420	14.000	4.000	7.000	0.185	7.060	7.460	6.650	7.166	7.187	7.000	1.000	4.000	0.335	10.345	11.234	9.100	9.683	3.000	2.000	0.000	1.110	05/05/2020	1.190	-0.036	1.226	-2.900	0.083	-0.400	02/18/2020	1.510	0.165	1.345	12.300	0.029	5.700
"Leggett & Platt, Inc."	"LEG"	"N - New York"	"53  - Consumer Cyclicals"	"53204040 - Home Furnishings"	12/31/2020	03/31/2020	-0.018	0.190	-0.200	0.064	0.616	5.000	2.000	2.000	0.150	0.347	0.450	0.230	0.403	0.755	5.000	2.000	3.000	0.090	1.242	1.700	0.950	1.241	2.496	5.000	3.000	2.000	0.293	2.071	2.240	1.950	2.128	2.766	5.000	2.000	3.000	0.125	2.320	2.350	2.290	2.365	2.985	2.000	1.000	1.000	0.042	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	05/04/2020	0.410	0.076	0.334	22.800	0.144	0.500	02/03/2020	0.680	0.015	0.665	2.300	0.015	1.000
"Lennar Corporation"	"LEN"	"N - New York"	"53  - Consumer Cyclicals"	"53203010 - Homebuilding"	11/30/2020	02/29/2020	1.074	1.670	0.330	1.004	1.493	14.000	2.000	1.000	0.314	0.927	1.410	0.370	0.958	1.621	14.000	1.000	2.000	0.277	4.646	5.930	3.260	4.720	6.009	17.000	3.000	2.000	0.739	5.134	6.260	2.658	5.356	6.354	18.000	2.000	3.000	0.924	6.082	6.500	5.740	6.082	6.755	3.000	0.000	0.000	0.386	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	03/19/2020	1.270	0.429	0.841	51.000	0.023	18.700	01/08/2020	2.130	0.229	1.901	12.000	0.020	11.500
"Laboratory Corp. of America Ho"	"LH"	"N - New York"	"56  - Healthcare"	"56102010 - Healthcare Facilities & Services"	12/31/2020	03/31/2020	0.455	1.830	-0.329	0.032	3.143	12.000	5.000	1.000	0.616	2.893	4.880	2.170	2.432	3.060	12.000	4.000	1.000	0.747	9.399	13.020	6.890	8.638	12.012	15.000	6.000	1.000	1.682	13.041	15.580	8.630	12.496	12.967	14.000	6.000	0.000	1.600	13.816	14.540	12.410	13.444	14.375	8.000	5.000	0.000	0.699	7.123	8.690	6.000	5.761	3.000	2.000	0.000	1.399	04/29/2020	2.370	0.417	1.953	21.400	0.366	1.100	02/13/2020	2.860	0.062	2.798	2.200	0.016	3.900
"L3Harris Technologies Inc"	"LHX"	"N - New York"	"52  - Industrials"	"52101010 - Aerospace & Defense"	12/31/2020	03/31/2020	2.629	2.800	2.256	2.811	2.845	17.000	2.000	14.000	0.119	2.764	2.904	2.670	2.871	2.905	17.000	2.000	14.000	0.056	11.336	11.550	11.150	11.532	11.627	19.000	2.000	16.000	0.097	12.794	13.354	12.210	13.155	13.211	19.000	2.000	15.000	0.287	14.479	15.390	12.980	14.936	14.959	11.000	1.000	8.000	0.710	13.227	13.855	12.600	15.116	2.000	1.000	2.000	0.887	05/05/2020	2.800	0.180	2.620	6.900	0.094	1.900	02/04/2020	2.850	0.066	2.784	2.400	0.052	1.300
"Linde PLC"	"LIN"	"N - New York"	"51  - Basic Materials"	"51101010 - Chemicals - Commodity"	12/31/2020	03/31/2020	1.635	1.720	1.520	1.740	2.022	16.000	3.000	11.000	0.065	1.855	1.960	1.720	1.857	2.072	16.000	2.000	1.000	0.070	7.489	8.169	6.960	7.580	8.054	23.000	3.000	11.000	0.257	8.476	9.000	8.090	8.531	9.016	22.000	1.000	5.000	0.259	9.333	10.500	8.500	9.366	10.045	15.000	1.000	2.000	0.478	9.000	9.000	9.000	11.720	1.000	0.000	0.000	-9999999999.990	05/07/2020	1.890	0.053	1.837	2.900	0.062	0.900	02/13/2020	1.890	0.053	1.837	2.900	0.028	1.900
"LKQ Corporation"	"LKQ"	"M - Nasdaq"	"53  - Consumer Cyclicals"	"53101020 - Auto, Truck & Motorcycle Parts"	12/31/2020	03/31/2020	0.132	0.280	-0.010	0.265	0.683	11.000	2.000	7.000	0.106	0.402	0.520	0.260	0.463	0.647	11.000	1.000	7.000	0.096	1.610	1.930	1.360	1.857	2.545	12.000	5.000	6.000	0.210	2.269	2.560	1.978	2.292	2.753	12.000	2.000	5.000	0.179	2.400	2.400	2.400	2.700	2.700	1.000	0.000	1.000	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	04/30/2020	0.570	0.080	0.490	16.300	0.068	1.200	02/20/2020	0.540	0.017	0.523	3.300	0.012	1.400
"Eli Lilly And Co"	"LLY"	"N - New York"	"56  - Healthcare"	"56201040 - Pharmaceuticals"	12/31/2020	03/31/2020	1.593	1.750	1.110	1.582	1.663	12.000	0.000	2.000	0.167	1.690	1.870	1.550	1.692	1.736	12.000	0.000	2.000	0.086	6.803	7.010	6.484	6.829	6.790	16.000	3.000	0.000	0.111	7.896	8.750	7.290	7.897	7.452	16.000	3.000	0.000	0.399	8.434	9.250	7.539	8.437	7.973	13.000	3.000	1.000	0.472	12.240	15.000	8.800	12.525	5.000	1.000	0.000	2.552	04/23/2020	1.750	0.270	1.480	18.200	0.119	2.300	01/30/2020	1.730	0.208	1.522	13.700	0.040	5.200
"Lockheed Martin Corporation"	"LMT"	"N - New York"	"52  - Industrials"	"52101010 - Aerospace & Defense"	12/31/2020	03/31/2020	5.726	5.950	5.380	5.725	5.921	19.000	1.000	0.000	0.159	6.132	6.500	5.880	6.132	6.250	19.000	0.000	0.000	0.133	24.149	24.700	23.330	24.148	24.257	22.000	0.000	0.000	0.306	26.460	28.290	25.450	26.464	26.525	22.000	0.000	0.000	0.627	28.570	33.010	26.186	28.599	28.857	16.000	0.000	0.000	1.574	8.783	9.549	7.900	8.783	3.000	0.000	0.000	0.831	04/21/2020	6.080	0.280	5.800	4.800	0.211	1.300	01/28/2020	5.290	0.262	5.028	5.200	0.106	2.500
"Lincoln National Corporation"	"LNC"	"N - New York"	"55  - Financials"	"55301030 - Insurance - Life & Health"	12/31/2020	03/31/2020	1.653	2.110	1.000	1.881	2.520	13.000	1.000	8.000	0.297	2.178	2.430	2.000	2.272	2.623	13.000	0.000	9.000	0.127	8.382	8.910	7.550	8.648	10.072	13.000	2.000	7.000	0.389	9.471	10.050	8.850	9.641	11.198	13.000	1.000	5.000	0.330	10.267	11.150	9.600	10.468	11.397	5.000	0.000	4.000	0.581	9.883	9.883	9.883	9.883	1.000	0.000	0.000	-9999999999.990	05/07/2020	2.240	0.031	2.209	1.400	0.130	0.200	02/05/2020	2.410	-0.004	2.414	-0.200	0.057	-0.100
"Alliant Energy Corporation"	"LNT"	"M - Nasdaq"	"59  - Utilities"	"59101010 - Utilities - Electric"	12/31/2020	03/31/2020	0.402	0.470	0.300	0.472	0.470	6.000	0.000	6.000	0.064	0.930	0.990	0.857	0.955	0.950	6.000	0.000	4.000	0.049	2.413	2.450	2.398	2.420	2.432	7.000	0.000	5.000	0.020	2.575	2.600	2.560	2.582	2.581	8.000	1.000	2.000	0.013	2.724	2.760	2.690	2.723	2.724	6.000	1.000	0.000	0.025	5.300	5.500	5.100	5.650	2.000	2.000	0.000	0.283	05/07/2020	0.700	0.161	0.539	29.900	0.017	9.500	02/20/2020	0.460	0.034	0.426	8.000	0.008	4.300
"Lowe's Companies, Inc."	"LOW"	"N - New York"	"53  - Consumer Cyclicals"	"53403020 - Retailers - Home Improvement Products & Services"	01/31/2021	04/30/2020	2.447	2.790	2.030	2.053	2.471	24.000	23.000	3.000	0.170	1.423	1.630	1.170	1.420	1.567	24.000	12.000	12.000	0.111	6.599	7.120	6.160	5.866	6.651	26.000	27.000	2.000	0.222	7.182	7.950	5.900	6.872	7.606	27.000	23.000	6.000	0.461	8.256	9.140	7.190	7.973	8.695	7.000	6.000	1.000	0.706	17.800	17.800	17.800	15.200	1.000	1.000	0.000	-9999999999.990	05/20/2020	1.770	0.454	1.316	34.500	0.145	3.100	02/26/2020	0.940	0.026	0.914	2.800	0.030	0.900
"Lam Research Corporation"	"LRCX"	"M - Nasdaq"	"57  - Technology"	"57101020 - Semiconductor Equipment & Testing"	06/30/2020	03/31/2020	4.083	4.890	3.740	4.073	4.586	21.000	1.000	0.000	0.337	4.055	4.997	2.868	4.089	4.364	21.000	1.000	0.000	0.479	15.160	16.050	14.540	15.145	15.913	20.000	1.000	0.000	0.354	17.548	20.100	13.120	17.795	18.437	22.000	1.000	0.000	1.785	21.289	22.890	18.870	21.072	20.908	10.000	1.000	0.000	1.271	13.755	14.710	12.800	13.755	2.000	0.000	0.000	1.351	04/22/2020	3.980	0.000	3.980	0.000	0.576	0.000	01/29/2020	4.010	0.160	3.850	4.200	0.080	2.000
"Southwest Airlines Co"	"LUV"	"N - New York"	"52  - Industrials"	"52406010 - Airlines"	12/31/2020	03/31/2020	-3.047	-2.030	-4.120	-2.987	1.509	13.000	2.000	2.000	0.704	-1.436	-0.450	-2.440	-1.238	0.997	13.000	2.000	4.000	0.609	-4.512	-2.500	-7.400	-4.327	4.935	12.000	2.000	3.000	1.622	2.016	3.350	-3.750	2.422	5.605	15.000	1.000	4.000	1.747	3.207	4.400	2.130	3.374	6.435	8.000	1.000	3.000	0.780	-9.929	-9.929	-9.929	10.000	1.000	1.000	1.000	-9999999999.990	04/28/2020	-0.150	0.258	-0.408	63.200	0.388	0.700	01/23/2020	1.160	0.067	1.093	6.100	0.075	0.900
"Las Vegas Sands Corp."	"LVS"	"N - New York"	"53  - Consumer Cyclicals"	"53301030 - Casinos & Gaming"	12/31/2020	03/31/2020	-0.657	-0.190	-1.045	-0.671	0.818	14.000	0.000	5.000	0.231	0.103	0.330	-0.500	0.098	0.827	14.000	0.000	5.000	0.220	-0.037	1.100	-1.380	0.061	3.335	14.000	1.000	7.000	0.648	2.506	3.267	1.020	2.518	3.641	17.000	2.000	5.000	0.596	3.128	3.844	2.340	3.124	3.870	11.000	1.000	3.000	0.481	-8.463	-6.485	-10.440	-10.140	2.000	1.000	3.000	2.797	04/22/2020	-0.030	-0.105	0.075	-140.000	0.379	-0.300	01/29/2020	0.880	0.099	0.781	12.700	0.040	2.500
"LyondellBasell Industries NV"	"LYB"	"N - New York"	"51  - Basic Materials"	"51101010 - Chemicals - Commodity"	12/31/2020	03/31/2020	0.726	1.160	-0.120	0.722	3.143	19.000	3.000	0.000	0.317	1.185	1.850	0.440	1.227	3.160	19.000	2.000	1.000	0.302	4.981	6.200	4.080	4.969	11.745	13.000	2.000	1.000	0.581	7.420	8.950	5.650	7.434	12.284	23.000	2.000	1.000	0.868	8.629	11.250	5.950	8.736	13.833	13.000	1.000	1.000	1.444	-1.115	0.000	-2.230	-3.130	2.000	1.000	0.000	1.577	05/01/2020	1.510	-0.048	1.558	-3.100	0.287	-0.200	01/31/2020	1.920	-0.339	2.259	-15.000	0.167	-2.000
"Live Nation Entertainment, Inc"	"LYV"	"N - New York"	"53  - Consumer Cyclicals"	"53302030 - Entertainment Production"	12/31/2020	03/31/2020	-2.145	-1.399	-2.726	-1.954	0.465	10.000	3.000	8.000	0.488	-1.651	-0.040	-3.205	-0.790	0.847	10.000	1.000	10.000	1.053	-5.832	-3.090	-8.840	-4.196	0.408	10.000	2.000	9.000	2.167	-0.676	0.431	-2.250	-0.235	0.744	10.000	3.000	7.000	0.812	0.038	0.960	-1.100	0.503	1.313	7.000	2.000	4.000	0.784	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	05/07/2020	-0.940	0.032	-0.972	3.300	0.152	0.200	02/27/2020	-0.880	-0.168	-0.712	-23.600	0.147	-1.100
"Mastercard Inc"	"MA"	"N - New York"	"57  - Technology"	"57201030 - Online Services"	12/31/2020	03/31/2020	1.144	1.600	0.933	1.140	2.241	31.000	1.000	2.000	0.164	1.671	2.100	1.140	1.665	2.472	31.000	1.000	2.000	0.211	6.539	7.760	5.060	6.525	9.049	33.000	2.000	1.000	0.562	8.709	9.950	6.750	8.764	10.715	36.000	1.000	1.000	0.712	10.410	11.330	8.690	10.614	12.313	18.000	2.000	4.000	0.731	14.309	19.186	11.500	14.207	4.000	1.000	0.000	3.396	04/29/2020	1.830	0.102	1.728	5.900	0.063	1.600	01/29/2020	1.960	0.086	1.874	4.600	0.050	1.700
"Mid-America Apartment Communit"	"MAA"	"N - New York"	"55  - Financials"	"55403030 - REITs - Residential"	12/31/2020	03/31/2020	0.536	0.620	0.480	0.503	0.595	5.000	2.000	3.000	0.062	0.490	0.620	0.340	0.503	0.575	5.000	2.000	3.000	0.107	1.886	2.170	1.490	2.257	2.471	6.000	1.000	6.000	0.256	2.179	2.650	1.750	2.350	2.709	7.000	2.000	5.000	0.266	2.676	2.940	2.450	2.861	3.057	3.000	1.000	2.000	0.247	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	05/06/2020	0.310	-0.280	0.590	-47.500	0.037	-7.600	01/29/2020	1.300	0.713	0.587	121.500	0.038	18.800
"Marriott International Inc"	"MAR"	"M - Nasdaq"	"53  - Consumer Cyclicals"	"53301010 - Hotels, Motels & Cruise Lines"	12/31/2020	03/31/2020	-0.405	0.060	-0.768	-0.250	1.757	19.000	5.000	14.000	0.200	0.279	0.700	-0.170	0.473	1.656	19.000	2.000	17.000	0.240	1.004	2.600	0.070	1.954	6.530	21.000	2.000	21.000	0.632	3.887	5.810	2.320	4.647	7.251	23.000	3.000	20.000	0.850	4.762	6.300	3.870	5.823	7.860	13.000	0.000	10.000	0.798	-9.707	-0.200	-18.400	-6.600	3.000	1.000	3.000	9.127	05/11/2020	0.260	-0.536	0.796	-67.300	0.167	-3.200	02/26/2020	1.570	0.104	1.466	7.100	0.012	8.700
"Masco Corp"	"MAS"	"N - New York"	"53  - Consumer Cyclicals"	"53203020 - Construction Supplies & Fixtures"	12/31/2020	03/31/2020	0.430	0.520	0.290	0.407	0.827	19.000	7.000	1.000	0.066	0.545	0.620	0.430	0.554	0.706	19.000	2.000	2.000	0.053	1.991	2.210	1.730	1.980	2.610	22.000	7.000	1.000	0.119	2.406	2.610	2.112	2.418	2.920	22.000	6.000	1.000	0.152	2.712	2.900	2.480	2.793	3.112	5.000	2.000	1.000	0.162	7.170	9.000	5.340	9.000	2.000	0.000	1.000	2.588	04/29/2020	0.460	0.100	0.360	27.800	0.018	5.600	02/11/2020	0.540	0.016	0.524	3.100	0.015	1.100
"Mcdonald's Corp"	"MCD"	"N - New York"	"53  - Consumer Cyclicals"	"53301020 - Restaurants & Bars"	12/31/2020	03/31/2020	0.695	1.270	0.140	0.711	2.168	30.000	2.000	3.000	0.234	1.506	1.940	0.340	1.507	2.276	30.000	3.000	1.000	0.287	5.549	6.520	4.030	5.562	8.476	34.000	2.000	5.000	0.490	7.876	8.700	6.990	7.889	9.100	35.000	4.000	3.000	0.372	8.640	9.670	7.800	8.618	10.003	14.000	3.000	1.000	0.512	3.362	8.000	-0.500	3.587	5.000	0.000	3.000	3.084	04/30/2020	1.470	-0.096	1.566	-6.100	0.141	-0.700	01/29/2020	1.970	0.010	1.960	0.500	0.027	0.400
"Microchip Technology Inc."	"MCHP"	"M - Nasdaq"	"57  - Technology"	"57101010 - Semiconductors"	03/31/2021	03/31/2020	1.394	1.447	1.240	1.289	1.448	19.000	12.000	0.000	0.066	1.363	1.650	1.070	1.281	1.582	19.000	11.000	1.000	0.142	5.726	6.440	4.750	5.463	6.243	21.000	15.000	0.000	0.392	6.702	7.860	5.860	6.567	7.304	19.000	10.000	1.000	0.441	7.260	7.260	7.260	7.184	-9999999999.990	1.000	0.000	0.000	-9999999999.990	8.900	8.900	8.900	2.900	1.000	2.000	0.000	-9999999999.990	05/07/2020	1.460	0.107	1.353	7.900	0.065	1.600	02/04/2020	1.320	0.058	1.262	4.600	0.026	2.200
