"Lennar Corporation"	"LEN"	"N - New York"	"53  - Consumer Cyclicals"	"53203010 - Homebuilding"	1446.000	1585.300	2650.900	1329.500	1150.400	1279.600	970.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	406.000	968.000	450.900	516.500	317.300	337.700	179.200	17776.500	17068.700	10860.900	9178.900	8740.600	7736.600	6601.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	874.200	597.800	423.700	313.300	115.600	143.200	181.400	4441.700	4161.400	3152.500	3014.300	2585.300	2081.400	1808.900	3657.900	3680.000	196.400	39.800	38.900	38.900	34.000	70.900	47.400	43.200	33.000	42.500	65.400	49.000	29359.500	28566.200	18745.000	15361.800	14419.500	12923.200	11273.200	1265.200	1325.400	754.700	596.500	542.900	464.800	312.900	1797.100	1573.200	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	7776.600	8543.900	7972.500	6275.500	6655.200	5982.500	5065.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	13410.000	13984.600	10872.700	8335.700	8770.600	8096.100	7104.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	15949.500	14581.500	7872.300	7026.000	5648.900	4827.000	4168.900	29359.500	28566.200	18745.000	15361.800	14419.500	12923.200	11273.200	50.090	47.350	33.190	32.170	27.530	23.870	21.890
"Laboratory Corp. of America Ho"	"LH"	"N - New York"	"56  - Healthcare"	"56102010 - Healthcare Facilities & Services"	337.500	426.800	316.600	433.600	716.400	580.000	404.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2025.300	1862.300	3378.500	1518.700	1374.500	815.700	784.700	244.700	237.300	227.200	205.200	191.000	139.500	136.500	373.700	309.000	342.500	321.200	380.100	157.500	106.900	2981.200	2835.400	2733.800	2478.700	2621.200	1692.700	1432.100	2724.300	1784.700	3413.200	1718.600	3494.800	786.500	707.400	84.900	60.500	58.400	57.600	58.200	92.600	88.500	11899.500	11271.400	11567.000	9824.900	12862.900	4575.200	4594.800	356.500	233.300	607.200	167.200	152.300	154.800	143.100	18046.400	16185.300	16673.000	14247.000	14104.700	7301.800	6965.900	632.300	634.600	573.900	508.400	497.400	282.300	304.500	423.600	17.900	419.300	549.500	847.800	347.100	111.300	1599.900	1226.400	1987.600	769.700	1412.300	346.900	319.900	2655.800	1878.900	2185.700	1827.600	1700.500	976.300	735.700	5880.900	6041.900	6344.600	5300.000	5940.300	2682.700	2889.100	1922.600	1274.000	1773.500	1598.400	1827.000	804.600	830.400	10479.400	9213.900	9868.900	8741.200	9159.600	4481.300	4474.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	7567.000	6971.400	6804.100	5505.800	4945.100	2820.500	2491.300	18046.400	16185.300	16673.000	14247.000	14104.700	7301.800	6965.900	77.290	68.750	66.450	53.720	50.050	33.260	27.620
"L3Harris Technologies Inc"	"LHX"	"N - New York"	"52  - Industrials"	"52101010 - Aerospace & Defense"	824.000	530.000	288.000	484.000	487.000	481.000	561.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3877.000	1455.000	1691.000	647.000	749.000	1255.000	594.000	1219.000	360.000	942.000	841.000	867.000	1015.000	619.000	392.000	233.000	103.000	101.000	535.000	773.000	217.000	6312.000	2578.000	2224.000	2073.000	2624.000	3183.000	1991.000	2954.000	894.000	900.000	904.000	924.000	1165.000	728.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	28459.000	6210.000	6361.000	6470.000	8125.000	9898.000	1969.000	611.000	435.000	366.000	643.000	1878.000	656.000	231.000	38336.000	10117.000	9851.000	10090.000	12009.000	13127.000	4919.000	1261.000	525.000	622.000	540.000	494.000	581.000	324.000	260.000	759.000	382.000	634.000	397.000	163.000	60.000	2488.000	984.000	1160.000	752.000	1098.000	1537.000	731.000	4009.000	2268.000	1850.000	1926.000	1981.000	2274.000	1115.000	6694.000	2763.000	3408.000	3396.000	4120.000	5053.000	1564.000	4889.000	1723.000	1315.000	1819.000	2806.000	2398.000	415.000	15749.000	6754.000	6573.000	7162.000	8953.000	9730.000	3093.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	22587.000	3363.000	3278.000	2928.000	3056.000	3397.000	1826.000	38336.000	10117.000	9851.000	10090.000	12009.000	13127.000	4919.000	102.110	28.500	27.640	23.880	24.690	32.140	17.210
"Linde PLC"	"LIN"	"N - New York"	"51  - Basic Materials"	"51101010 - Chemicals - Commodity"	2700.000	4466.000	617.000	524.000	147.000	126.000	138.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4690.000	4580.000	1710.000	1641.000	1601.000	1796.000	1892.000	1697.000	1651.000	614.000	550.000	531.000	551.000	506.000	1265.000	6575.000	344.000	165.000	347.000	366.000	380.000	10352.000	17272.000	3285.000	2880.000	2626.000	2839.000	2916.000	30089.000	29717.000	11825.000	11477.000	10998.000	11997.000	12278.000	2217.000	2049.000	793.000	777.000	710.000	744.000	745.000	43156.000	43097.000	4028.000	3700.000	3554.000	3724.000	3790.000	798.000	1251.000	515.000	498.000	431.000	465.000	526.000	86612.000	93386.000	20436.000	19332.000	18319.000	19769.000	20255.000	3266.000	3219.000	922.000	906.000	791.000	864.000	921.000	3263.000	3008.000	1217.000	598.000	256.000	589.000	785.000	5631.000	6729.000	1187.000	974.000	846.000	1336.000	958.000	12160.000	12956.000	3307.000	2478.000	1893.000	2490.000	2664.000	10693.000	12288.000	7783.000	8917.000	8975.000	8636.000	8026.000	12124.000	11046.000	2826.000	2485.000	2545.000	2457.000	2255.000	37538.000	41790.000	14418.000	14311.000	13930.000	14146.000	13646.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	49074.000	51596.000	6018.000	5021.000	4389.000	5623.000	6609.000	86612.000	93386.000	20436.000	19332.000	18319.000	19769.000	20255.000	90.690	156.160	21.020	17.580	15.290	19.220	22.360
"LKQ Corporation"	"LKQ"	"M - Nasdaq"	"53  - Consumer Cyclicals"	"53101020 - Auto, Truck & Motorcycle Parts"	523.000	331.800	279.800	227.400	87.400	114.600	150.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1131.100	1154.100	1027.100	860.500	590.200	1202.800	916.200	2772.800	2836.100	2380.800	1935.200	1556.600	1433.800	1077.000	260.900	199.000	134.500	544.400	106.600	167.500	122.400	4687.800	4520.900	3822.100	3567.600	2340.700	2235.700	1799.800	2542.900	1220.200	913.100	811.600	696.600	1260.000	1093.300	139.200	179.200	208.400	183.500	10.900	8.100	8.900	5256.900	5310.200	4280.300	3639.000	2534.400	2534.400	2091.200	153.100	162.900	143.000	101.600	65.300	159.200	153.300	12780.000	11393.400	9366.900	8303.200	5647.800	5475.700	4518.800	942.800	942.400	788.600	633.800	415.600	400.200	349.100	326.400	121.800	126.400	66.100	56.000	61.900	41.500	909.400	626.100	407.800	510.900	280.300	464.600	287.300	2178.500	1690.300	1322.700	1210.800	752.000	744.500	678.000	3715.400	4188.700	3277.600	3275.700	1528.700	1784.200	1264.200	1813.400	675.600	559.900	373.800	252.500	345.800	229.000	7771.100	6611.100	5168.700	4860.300	2533.200	2755.100	2168.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5008.900	4782.300	4198.200	3442.900	3114.700	2720.700	2350.700	12780.000	11393.400	9366.900	8303.200	5647.800	5475.700	4518.800	16.150	15.210	13.600	11.220	10.220	9.000	7.850
"Eli Lilly And Co"	"LLY"	"N - New York"	"56  - Healthcare"	"56201040 - Pharmaceuticals"	2337.500	7320.700	6536.200	4582.100	3666.400	3871.600	3830.200	101.000	88.200	1497.900	1456.500	785.400	955.400	1567.100	5541.500	6735.200	5262.200	4766.300	4071.600	3801.300	4022.800	3190.700	7209.900	4458.300	3561.900	3445.800	5480.000	5857.600	2538.900	4265.800	1447.500	734.600	604.400	560.000	755.800	13709.600	20549.600	19202.100	15101.400	12573.600	11928.300	13104.700	8405.000	26460.100	8826.500	8252.600	8053.500	23993.200	23622.200	1962.400	2005.400	5678.800	5207.500	3646.600	4568.900	7624.900	10297.400	2434.600	8399.300	8330.600	9074.700	7537.900	8662.200	4911.700	10922.700	2874.300	1913.800	2220.500	7204.200	2212.500	39286.100	43908.400	44981.000	38805.900	35568.900	36307.600	35248.700	1405.300	1207.100	1410.700	1349.300	1338.200	1128.100	1119.300	1499.300	1106.700	3706.600	1937.400	6.100	5377.400	2025.200	8870.600	9578.800	9418.600	7699.900	6885.300	7390.700	6784.700	11775.200	11888.100	14535.900	10986.600	8229.600	9741.000	8916.600	13817.900	9196.400	9940.500	8367.800	7972.400	5332.800	4200.300	10993.900	9172.500	8836.700	5371.000	4776.600	5845.700	4491.100	36679.200	34079.700	33388.800	24798.200	20997.600	20934.400	17617.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2606.900	9828.700	11592.200	14007.700	14571.300	15373.200	17631.400	39286.100	43908.400	44981.000	38805.900	35568.900	36307.600	35248.700	2.800	9.560	11.020	13.240	13.720	14.370	16.310
"Lockheed Martin Corporation"	"LMT"	"N - New York"	"52  - Industrials"	"52101010 - Aerospace & Defense"	1514.000	772.000	2861.000	1837.000	1090.000	1446.000	2617.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11431.000	11916.000	10257.000	8202.000	7254.000	5877.000	5834.000	3619.000	2997.000	9388.000	4670.000	4819.000	2804.000	2977.000	531.000	418.000	1509.000	399.000	2873.000	2195.000	1901.000	17095.000	16103.000	17505.000	15108.000	14573.000	12322.000	13329.000	7591.000	6124.000	11550.000	5549.000	10879.000	4751.000	4706.000	-9999999999.990	1200.000	1400.000	1400.000	1300.000	971.000	914.000	13817.000	14263.000	18401.000	14857.000	18864.000	11186.000	10348.000	9025.000	7186.000	12906.000	10892.000	18572.000	7816.000	6891.000	47528.000	44876.000	46620.000	47806.000	49304.000	37046.000	36188.000	1281.000	2402.000	1467.000	1653.000	1745.000	1562.000	1397.000	1250.000	1500.000	750.000	0.000	956.000	0.000	0.000	11441.000	10496.000	17448.000	10889.000	11217.000	9550.000	9723.000	13972.000	14398.000	12913.000	12542.000	13918.000	11112.000	11120.000	11404.000	12604.000	13513.000	14282.000	14305.000	6142.000	6152.000	18981.000	16425.000	20970.000	19376.000	17779.000	16392.000	13998.000	44401.000	43482.000	47470.000	46295.000	46207.000	33646.000	31270.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3127.000	1394.000	-850.000	1511.000	3097.000	3400.000	4918.000	47528.000	44876.000	46620.000	47806.000	49304.000	37046.000	36188.000	11.090	4.900	-2.950	5.050	9.980	10.730	15.330
"Lincoln National Corporation"	"LNC"	"N - New York"	"55  - Financials"	"55301030 - Insurance - Life & Health"	2563.000	2345.000	1628.000	2722.000	3146.000	3919.000	2364.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	465.000	570.000	396.000	430.000	376.000	473.000	420.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-9999999999.990	12.000	11.000	24.000	17.000	20.000	47.000	131786.000	114097.000	112163.000	105770.000	185618.000	101087.000	94363.000	2411.000	2446.000	1426.000	2335.000	2339.000	2343.000	2479.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	334761.000	298147.000	281763.000	261627.000	251908.000	253377.000	236945.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	300.000	-9999999999.990	450.000	-9999999999.990	0.000	250.000	501.000	295223.000	265262.000	253550.000	234761.000	246679.000	226157.000	213147.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	6067.000	5839.000	4894.000	5345.000	5553.000	5270.000	5320.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	315072.000	283797.000	264441.000	247149.000	238291.000	237637.000	223493.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	19689.000	14350.000	17322.000	14478.000	13617.000	15740.000	13452.000	334761.000	298147.000	281763.000	261627.000	251908.000	253377.000	236945.000	98.150	66.450	77.980	61.820	54.330	60.330	50.640
"Alliant Energy Corporation"	"LNT"	"M - Nasdaq"	"59  - Utilities"	"59101010 - Utilities - Electric"	16.300	20.900	27.900	8.200	5.800	56.900	9.800	0.000	0.000	0.000	0.000	0.000	0.000	0.000	320.000	276.200	397.700	403.100	314.500	597.000	381.000	227.300	211.800	222.400	222.300	223.500	223.800	211.800	311.900	276.200	257.100	243.500	283.000	488.600	408.600	875.500	785.100	905.100	877.100	826.800	1043.100	1011.200	13527.100	12462.400	11234.500	10279.200	9519.100	8938.400	8326.500	467.800	431.300	396.100	337.600	346.300	344.900	329.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1830.300	1747.200	1652.100	1879.900	1803.000	1737.100	1445.100	16700.700	15426.000	14187.800	13373.800	12495.200	12063.500	11112.400	422.300	543.300	477.300	445.300	402.400	427.900	365.000	994.600	697.700	1270.900	248.700	473.200	324.300	637.900	637.200	403.100	400.800	468.000	483.700	662.600	430.400	2054.100	1644.100	2149.000	1162.000	1359.300	1214.700	1433.300	5533.000	5246.300	4010.600	4315.600	3522.200	3584.300	2977.800	3708.500	3749.900	3646.000	3834.200	3689.600	3624.000	3218.100	11295.600	10640.300	9805.600	9311.800	8571.100	8424.800	7631.000	200.000	200.000	200.000	200.000	200.000	200.000	200.000	5205.100	4585.700	4182.200	3862.000	3724.100	3438.700	3281.400	16700.700	15426.000	14187.800	13373.800	12495.200	12063.500	11112.400	21.820	19.630	18.210	17.010	16.520	15.520	14.810
"Lowe's Companies, Inc."	"LOW"	"N - New York"	"53  - Consumer Cyclicals"	"53403020 - Retailers - Home Improvement Products & Services"	716.000	511.000	588.000	558.000	405.000	466.000	391.000	-9999999999.990	-9999999999.990	16.000	19.000	73.000	151.000	364.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	13179.000	12561.000	11393.000	10458.000	9458.000	8911.000	9127.000	1423.000	1156.000	775.000	965.000	625.000	678.000	414.000	15318.000	14228.000	12772.000	12000.000	10561.000	9851.000	10296.000	22560.000	18432.000	19721.000	19949.000	19577.000	20034.000	20834.000	-9999999999.990	-9999999999.990	27.000	12.000	20.000	403.000	11.000	303.000	303.000	1307.000	1082.000	-9999999999.990	-9999999999.990	-9999999999.990	1290.000	1545.000	1464.000	1365.000	1108.000	1787.000	1591.000	39471.000	34508.000	35291.000	34408.000	31266.000	31721.000	32732.000	7659.000	8279.000	6590.000	6651.000	5633.000	5124.000	5008.000	2538.000	1832.000	1431.000	1305.000	1104.000	552.000	435.000	4985.000	4386.000	4075.000	4018.000	3755.000	3672.000	3433.000	15182.000	14497.000	12096.000	11974.000	10492.000	9348.000	8876.000	16768.000	14391.000	15564.000	14394.000	11545.000	10806.000	10086.000	5549.000	1976.000	1758.000	1606.000	1575.000	1696.000	1917.000	37499.000	30864.000	29418.000	27974.000	23612.000	21753.000	20879.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1972.000	3644.000	5873.000	6434.000	7654.000	9968.000	11853.000	39471.000	34508.000	35291.000	34408.000	31266.000	31721.000	32732.000	2.540	4.490	7.000	7.310	8.260	10.090	11.190
"Lam Research Corporation"	"LRCX"	"M - Nasdaq"	"57  - Technology"	"57101020 - Semiconductor Equipment & Testing"	3658.200	4512.300	2377.500	5039.300	1501.500	1452.700	1162.500	1773.000	437.300	3663.600	1788.600	2574.900	1613.000	1334.700	1455.500	2176.900	1673.400	1262.100	1093.600	800.600	602.600	1540.100	1876.200	1232.900	971.900	943.300	740.500	559.300	133.500	147.200	195.000	151.200	157.400	176.900	134.700	8560.400	9149.900	9142.500	9213.100	6270.800	4783.700	3793.800	1059.100	902.500	685.600	1279.200	621.400	543.500	603.900	228.900	209.000	180.200	149.800	138.900	116.700	98.100	1701.500	1802.700	1796.700	1951.200	2115.600	2360.300	2526.500	451.400	415.300	317.800	520.500	217.800	189.100	227.900	12001.300	12479.500	12122.800	12264.300	9364.600	7993.300	7250.300	376.600	511.000	464.600	348.200	300.200	223.500	200.300	667.100	610.000	908.400	1897.200	1359.700	518.300	514.700	1328.000	2029.300	1577.000	1122.100	971.500	840.200	689.600	2371.700	3150.300	2950.100	2418.000	2631.400	1582.000	1404.500	3872.200	1884.800	1954.800	3585.700	1243.200	1000.600	976.200	1083.600	942.600	400.400	500.600	387.000	381.000	380.800	7327.500	5977.600	5305.300	6369.800	4261.500	2963.600	2761.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4673.900	6501.900	6817.500	5894.500	5103.100	5029.700	4488.900	12001.300	12479.500	12122.800	12264.300	9364.600	7993.300	7250.300	30.650	40.220	42.030	37.090	31.970	30.530	26.570
"Southwest Airlines Co"	"LUV"	"N - New York"	"52  - Industrials"	"52406010 - Airlines"	2548.000	1854.000	1495.000	1680.000	1583.000	1282.000	1355.000	1524.000	1835.000	1778.000	1625.000	1468.000	1706.000	1797.000	1086.000	568.000	662.000	546.000	474.000	365.000	419.000	529.000	461.000	420.000	337.000	311.000	684.000	934.000	287.000	310.000	920.000	310.000	188.000	709.000	418.000	5974.000	5028.000	4815.000	4498.000	4024.000	3927.000	4456.000	18374.000	19525.000	18539.000	17044.000	15601.000	14292.000	13389.000	62.000	156.000	212.000	210.000	40.000	35.000	88.000	1266.000	1370.000	1796.000	1396.000	1434.000	1333.000	1302.000	219.000	164.000	322.000	138.000	213.000	683.000	495.000	25895.000	26243.000	25110.000	23286.000	21312.000	19723.000	19345.000	595.000	454.000	347.000	259.000	394.000	1725.000	1247.000	819.000	606.000	348.000	566.000	637.000	258.000	629.000	7538.000	6845.000	6169.000	6019.000	6375.000	5143.000	3803.000	8952.000	7905.000	6863.000	6844.000	7406.000	5923.000	5676.000	1846.000	2819.000	3405.000	2946.000	2706.000	2627.000	2481.000	5265.000	5666.000	5201.000	5055.000	3842.000	4398.000	3852.000	16063.000	16390.000	15469.000	14845.000	13954.000	12948.000	12009.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9832.000	9853.000	9641.000	8441.000	7358.000	6775.000	7336.000	25895.000	26243.000	25110.000	23286.000	21312.000	19723.000	19345.000	18.280	17.200	16.040	13.460	11.130	9.860	10.330
"Las Vegas Sands Corp."	"LVS"	"N - New York"	"53  - Consumer Cyclicals"	"53301030 - Casinos & Gaming"	4226.000	4648.000	2419.000	2128.000	2179.000	3506.300	3600.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	844.000	726.000	1230.000	776.000	2535.800	1510.800	1762.100	37.000	35.000	37.000	46.000	43.000	41.700	41.900	198.000	157.000	126.000	148.000	119.000	131.700	111.100	5305.000	5566.000	3197.000	3098.000	3609.000	5190.500	5515.500	17306.000	16352.000	16753.000	17113.000	16994.000	16725.600	16787.800	0.000	0.000	0.000	0.000	0.000	0.000	0.000	42.000	72.000	178.000	103.000	106.600	86.300	102.100	546.000	557.000	648.000	155.000	358.700	351.700	318.900	23199.000	22547.000	20687.000	20469.000	20863.000	22354.000	22724.300	149.000	178.000	171.000	128.000	111.000	112.700	119.200	70.000	111.000	296.000	167.000	95.000	99.700	377.500	3005.000	2868.000	4565.000	2511.000	3954.200	2500.000	2633.000	3224.000	3157.000	2956.000	2806.000	2464.000	2700.000	3129.700	12422.000	11874.000	9344.000	9428.000	9249.000	9892.900	9382.800	1046.000	771.000	760.000	739.000	732.000	740.600	711.300	18012.000	16863.000	14201.000	14292.000	14046.000	15140.500	15058.800	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5187.000	5684.000	6486.000	6177.000	6817.000	7213.600	7665.500	23199.000	22547.000	20687.000	20469.000	20863.000	22354.000	22724.300	6.730	7.230	8.190	7.770	8.560	8.950	9.320
"LyondellBasell Industries NV"	"LYB"	"N - New York"	"51  - Basic Materials"	"51101010 - Chemicals - Commodity"	858.000	332.000	1523.000	875.000	924.000	1031.000	4450.000	196.000	892.000	1307.000	1147.000	1064.000	1593.000	4.000	3455.000	3890.000	3766.000	3028.000	2957.000	3666.000	4501.000	4588.000	4515.000	4217.000	3809.000	4051.000	4517.000	5279.000	413.000	937.000	925.000	740.000	793.000	838.000	365.000	9510.000	10566.000	11738.000	9599.000	9789.000	11645.000	14599.000	15598.000	12477.000	10997.000	10137.000	8991.000	8758.000	8457.000	2383.000	2221.000	2098.000	2306.000	2453.000	2104.000	2114.000	2760.000	2779.000	1138.000	1078.000	1176.000	1335.000	1509.000	184.000	235.000	235.000	322.000	348.000	379.000	619.000	30435.000	28278.000	26206.000	23442.000	22757.000	24221.000	27298.000	2928.000	3087.000	2895.000	2529.000	2182.000	3064.000	3572.000	448.000	890.000	70.000	596.000	357.000	350.000	59.000	1822.000	1536.000	1812.000	1415.000	1810.000	2023.000	1879.000	5198.000	5513.000	4777.000	4540.000	4349.000	5437.000	5510.000	11614.000	8497.000	8549.000	8385.000	7671.000	6695.000	5776.000	5444.000	3872.000	3930.000	4444.000	4163.000	3745.000	3498.000	22391.000	18021.000	17257.000	17394.000	16207.000	15907.000	14820.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	8044.000	10257.000	8949.000	6048.000	6550.000	8314.000	12478.000	30435.000	28278.000	26206.000	23442.000	22757.000	24221.000	27298.000	22.790	26.370	22.480	14.430	14.090	16.050	22.050
"Live Nation Entertainment, Inc"	"LYV"	"N - New York"	"53  - Consumer Cyclicals"	"53302030 - Entertainment Production"	2470.400	2371.500	1825.300	1526.600	1303.100	1382.000	1299.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1029.400	844.500	725.300	568.900	452.600	419.300	439.200	16.100	12.600	17.500	15.100	14.400	12.800	12.300	677.000	619.400	584.600	562.900	518.200	479.600	452.900	4192.900	3848.100	3152.700	2673.600	2288.300	2267.700	2160.100	2520.000	946.600	885.900	751.500	731.300	695.300	706.800	296.300	249.500	105.300	82.000	81.800	127.200	39.800	3237.600	2853.200	2852.900	2927.900	2751.400	2531.200	2520.300	728.800	599.500	507.400	329.300	303.400	821.000	552.900	10975.600	8496.900	7504.300	6764.300	6156.200	5968.400	5683.500	1106.100	1127.400	1034.300	781.500	721.500	732.300	767.600	37.800	82.100	347.600	53.300	42.400	47.400	278.400	2963.700	2540.300	2195.100	1625.500	1337.300	1906.900	1209.500	4107.600	3749.900	3577.000	2460.300	2101.200	2010.700	2255.500	3271.300	2732.900	1952.400	2259.700	2002.700	1996.000	1530.500	1683.300	342.000	312.000	347.600	341.700	421.200	331.700	9829.800	7397.900	6323.100	5638.300	4919.300	4671.400	4274.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1145.800	1099.000	1181.200	1126.000	1237.000	1297.000	1409.200	10975.600	8496.900	7504.300	6764.300	6156.200	5968.400	5683.500	5.450	5.300	5.760	5.570	6.160	6.520	7.270
"Mastercard Inc"	"MA"	"N - New York"	"57  - Technology"	"57201030 - Online Services"	6988.000	6682.000	5933.000	6721.000	5747.000	5137.000	3599.000	688.000	1696.000	1849.000	1614.000	991.000	1238.000	2696.000	5557.000	4728.000	3344.000	2509.000	2147.000	2161.000	2321.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3669.000	3065.000	2671.000	2384.000	2099.000	2461.000	2334.000	16902.000	16171.000	13797.000	13228.000	10984.000	10997.000	10950.000	1828.000	921.000	829.000	733.000	1841.000	1667.000	526.000	1526.000	635.000	427.000	307.000	326.000	334.000	318.000	5438.000	3895.000	4155.000	2478.000	3497.000	2950.000	1794.000	3542.000	3238.000	2121.000	1929.000	1571.000	1147.000	654.000	29236.000	24860.000	21329.000	18675.000	16250.000	15329.000	14242.000	489.000	537.000	933.000	609.000	472.000	419.000	338.000	0.000	500.000	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	11415.000	10556.000	7860.000	6597.000	5797.000	5803.000	5694.000	11904.000	11593.000	8793.000	7206.000	6269.000	6222.000	6032.000	8527.000	5834.000	5424.000	5180.000	3268.000	1494.000	0.000	2814.000	1944.000	1544.000	605.000	651.000	789.000	715.000	23343.000	19465.000	15861.000	13019.000	10222.000	8539.000	6758.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5893.000	5395.000	5468.000	5656.000	6028.000	6790.000	7484.000	29236.000	24860.000	21329.000	18675.000	16250.000	15329.000	14242.000	5.790	5.180	5.120	5.150	5.320	5.830	6.180
"Mid-America Apartment Communit"	"MAA"	"N - New York"	"55  - Financials"	"55403030 - REITs - Residential"	20.500	34.300	10.800	33.500	37.600	26.700	89.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	34.500	58.300	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	10962.700	11049.300	11217.000	11297.400	6716.600	6695.700	6550.800	56.800	48.000	45.000	44.500	1.800	1.800	5.500	2.600	3.900	-9999999999.990	1.200	1.600	2.300	4.100	50.100	17.400	83.400	93.300	31.300	34.200	100.500	11230.500	11323.800	11491.900	11604.500	6847.800	6821.800	6841.900	-9999999999.990	-9999999999.990	-9999999999.990	12.000	5.900	8.400	15.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	472.300	413.900	405.600	433.100	237.900	229.600	215.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4454.600	4528.300	4502.100	4499.700	3427.600	3512.700	3472.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5147.800	5164.500	5141.600	5190.600	3847.400	3925.300	3890.100	14.100	9.400	10.400	10.100	8.300	5.900	5.000	6068.600	6149.900	6339.900	6403.800	2992.000	2890.500	2946.900	11230.500	11323.800	11491.900	11604.500	6847.800	6821.800	6841.900	51.450	54.120	55.900	81.580	39.800	38.550	58.150
"Marriott International Inc"	"MAR"	"M - Nasdaq"	"53  - Consumer Cyclicals"	"53301010 - Hotels, Motels & Cruise Lines"	225.000	316.000	383.000	858.000	96.000	104.000	126.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2395.000	2133.000	1973.000	1695.000	1103.000	1100.000	1081.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	507.000	257.000	384.000	818.000	185.000	717.000	696.000	3127.000	2706.000	2740.000	3371.000	1384.000	1610.000	1903.000	2792.000	1956.000	3586.000	2335.000	1029.000	1460.000	1543.000	694.000	857.000	876.000	973.000	380.000	439.000	364.000	17689.000	17419.000	29909.000	16868.000	2394.000	2245.000	2005.000	749.000	758.000	686.000	593.000	895.000	1079.000	979.000	25051.000	23696.000	23846.000	24140.000	6082.000	6833.000	6794.000	720.000	767.000	783.000	687.000	593.000	605.000	557.000	977.000	833.000	398.000	309.000	300.000	324.000	6.000	4980.000	4837.000	4626.000	4151.000	2340.000	2109.000	2112.000	6677.000	6437.000	5807.000	5147.000	3233.000	3038.000	2675.000	9963.000	8514.000	7840.000	8197.000	3807.000	3447.000	3147.000	7708.000	6520.000	6617.000	5439.000	2632.000	2548.000	2387.000	24348.000	21471.000	20264.000	18783.000	9672.000	9033.000	8209.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	703.000	2225.000	3582.000	5357.000	-3590.000	-2200.000	-1415.000	25051.000	23696.000	23846.000	24140.000	6082.000	6833.000	6794.000	2.110	6.360	9.550	18.420	-13.430	-7.590	-4.640
